id,amount,merchant,description,category,region,date
EXP002537,25.76,ONLINE BP,ONLINE CHARGE,transport,NY,2025-09-21
EXP006031,69.46,Verizon #8119,AUTOPAY,utilities,IL,2025-05-12
EXP001645,226.87,ONLINE Best Buy #3808,RETAIL,shopping,IL,2025-09-03
EXP007433,475.83,CVS Pharmacy #8972,PHARMACY,healthcare,FL,2025-09-15
EXP003388,12.87,YouTube Premium,YouTube PURCHASE,entertainment,MA,2025-03-14
EXP001673,456.24,AMZN MKPT US Target #7548,MKTPLACE,shopping,NJ,2025-03-02
EXP004757,1041.07,Apple Store,APP PURCHASE,technology,TX,2025-04-25
EXP005467,178.11,WHOLEFOODS #7911,SUPERMARKET,groceries,FL,2025-10-20
EXP005302,123.9,Trader Joe's CA,SUPERMARKET,groceries,FL,2024-12-31
EXP005020,242.29,Aldi FL,INSTORE AUTO-PAY,groceries,NJ,2025-04-21
EXP004837,28.16,Apple Store MA,Apple PURCHASE,technology,FL,2025-07-30
EXP002352,87.58,CREDIT Uber #4872,TRIP,transport,MA,2025-04-10
EXP005250,79.47,DEBIT Kroger JM7KW3,DELI,groceries,MA,2025-07-29
EXP005670,33.01,Kroger IL,FRESH,groceries,NJ,2025-05-04
EXP000135,7.25,AMZN MKTP US Burger King MA,MEAL POS,food,MA,2024-12-06
EXP007503,283.17,Health Clinic,PHARMACY,healthcare,IL,2025-05-05
EXP001547,157.73,Walmart W54I3O,WEB PURCHASE,shopping,NY,2025-09-14
EXP007886,82.25,Health Clinic #9208,HEALTHCARE SERVICE,healthcare,NY,2024-11-12
EXP003713,8.51,Netflix #7986,Netflix CHARGE,entertainment,IL,2025-10-22
EXP001108,421.72,Best Buy NSCQQA,Best CHARGE,shopping,FL,2024-11-01
EXP003656,17.73,Spotify #9321,SUBSCRIPTION,entertainment,TX,2024-12-23
EXP004746,742.94,Dell #5034,SOFTWARE,technology,CA,2025-09-05
EXP006830,362.8,PG&E #7298,AUTOPAY,utilities,NJ,2025-01-07
EXP006793,134.08,AT&T FL,AUTOPAY,utilities,NY,2024-11-23
EXP004070,1276.51,Apple Store,ELECTRONICS,technology,NJ,2025-10-28
EXP006127,338.71,TDE Energy #1312,BILL PAYMENT DEBIT,utilities,IL,2025-03-02
EXP005520,55.89,Safeway #6397,FRESH,groceries,MA,2025-08-11
EXP002499,69.32,Taxi Co #5255,TOLL,transport,FL,2024-12-09
EXP003574,17.97,YuoTubP remiu m#109,STREAMING DEBIT,entertainment,CA,2024-11-22
EXP006437,113.93,DTE Energy #4487,BILL PAYMENT,utilities,CA,2025-01-28
EXP000349,18.79,POS Subway #1610,COFFEE,food,FL,2025-10-15
EXP002848,37.07,BP,TOLL,transport,FL,2025-04-12
EXP001854,283.63,Best Buy IL,RETAIL,shopping,WA,2025-06-08
EXP000766,51.5,Subway #6461,POS PURCHASE,food,NY,2025-04-11
EXP005077,36.89,Aldi #3624,DELI,groceries,IL,2025-10-17
EXP001734,10.31,eBay #329,eBay CHARGE,shopping,NJ,2025-08-25
EXP003665,19.62,YouTube Premium #1870,MONTHLY SUBSCRIPTION POS,entertainment,FL,2025-01-01
EXP003077,11.09,YouTube Premium,FEE POS,entertainment,WA,2025-04-03
EXP001968,10.31,AMAZON s6836,AMAZON CHARGE,shopping,IL,2025-03-21
EXP004170,118.21,Microsoft Store FL,DEVICE,technology,TX,2025-10-27
EXP001074,121.44,DEBIT Walmar t#44,ONLINE ORDER,shopping,IL,2025-05-22
EXP000558,13.08,Dominos MA,MEAL,food,TX,2025-01-13
EXP004455,1174.24,Microsoft Store,SOFTWARE,technology,NY,2025-10-27
EXP003586,7.66,Spotify IL,SUBSCRIPTION,entertainment,WA,2025-02-10
EXP004388,594.22,Microsoft Store NJ,Microsoft PURCHASE,technology,MA,2025-09-13
EXP006281,336.0,PG&4,AUTOPAY,utilities,CA,2024-11-23
EXP004231,466.33,Google Play F38Q37,APP PURCHASE,technology,IL,2025-11-01
EXP004729,143.87,Google Play #252,ELECTRONICS,technology,FL,2024-11-27
EXP000299,48.09,Subway #9356,MOBILE ORDER,food,TX,2025-02-25
EXP002263,70.54,Exxon #7203,FUEL CHARGE ONLINE,transport,TX,2025-01-14
EXP007318,436.55,ONLINE Health Clinic #2750,PHARMACY,healthcare,MA,2025-08-08
EXP003948,8.53,ACH Spotify #6130,MONTHLY SUBSCRIPTION DEBIT,entertainment,TX,2024-12-18
EXP000316,35.02,Subway,POS PURCHASE,food,TX,2025-08-10
EXP001855,398.39,Bset Buy NJ,WEB PURCHASE,shopping,FL,2024-11-06
EXP007780,265.57,Rite Aid #9276,CLINIC,healthcare,MA,2025-05-06
EXP002653,73.31,Taxi Co #5430,FUEL CHARGE,transport,MA,2025-08-18
EXP003396,10.62,DBEIT Netflix #4617,STREAMING,entertainment,IL,2024-12-21
EXP007507,228.8,Health Clinic,CLINIC,healthcare,FL,2025-02-10
EXP006679,313.41,POS PG&E TJM5O4,UTILITY BILL,utilities,MA,2025-09-16
EXP004574,644.8,ONLINE Apple Store,DEVICE ONLINE,technology,IL,2025-01-15
EXP000875,23.46,KFC,MOBILE ORDER,food,FL,2025-09-16
EXP005804,203.65,WholeF oods #9937,INSTORE POS,groceries,CA,2025-06-07
EXP002103,71.63,Lyft,TRIP,transport,NY,2025-03-09
EXP006189,235.08,beri5on FL,beri5on CHARGE,utilities,NY,2024-11-01
EXP006171,124.91,Comcast A60P1Z,UTILITY BILL,utilities,NJ,2025-02-11
EXP003215,19.08,YouTube Premiu m#2190,SUBSCRIPTION AUTO-PAY,entertainment,TX,2025-09-28
EXP006867,74.25,Comcast #384,UTILITY BILL,utilities,TX,2025-06-08
EXP004481,1521.9,AMZN MKTP US Microsoft Store #5445,ELECTRONICS ONLINE,technology,TX,2025-03-16
EXP005380,199.78,Aldi #587,DELI ONLINE,groceries,FL,2025-08-01
EXP005374,42.95,Aldi,Aldi CHARGE,groceries,TX,2025-05-31
EXP001403,476.51,eBay #2027,ORDER,shopping,NY,2025-08-22
EXP004625,1139.83,DEBIT Apple Store NJ,DEVICE,technology,MA,2025-05-21
EXP001602,245.05,eBay HIHPSM,MKTPLACE,shopping,MA,2024-12-09
EXP006453,205.5,Comcast,BILL PAYMENT,utilities,IL,2025-01-04
EXP000663,57.33,KFC KMU6U4,INSTORE,food,NY,2025-07-17
EXP001603,143.96,Best Buy #5317,WEB PURCHASE,shopping,WA,2025-01-11
EXP002819,52.85,ACH Shell,TOLL,transport,FL,2024-12-25
EXP006851,94.13,DEBIT Comcast,DEBIT CHARGE,utilities,IL,2024-12-05
EXP007316,246.32,CVS Pharmacy #2448,CVS PURCHASE,healthcare,NY,2025-10-05
EXP003425,6.37,ACH Disney+ #4424,ACH CHARGE,entertainment,NJ,2025-02-18
EXP000828,36.86,McDonald's #5157,APP PURCHASE DEBIT,food,CA,2025-06-03
EXP004547,1255.29,AMZN MKTP US Apple Store,ELECTRONICS,technology,TX,2025-10-10
EXP002565,92.71,Uber,FUEL CHARGE,transport,MA,2024-11-09
EXP005740,59.89,Trdaer Joe's NY,INSTORE,groceries,MA,2025-02-28
EXP005193,198.24,Trader Joe's,SUPERMARKET,groceries,CA,2025-03-19
EXP003117,19.38,Disney+ #7424,Disney+ PURCHASE,entertainment,IL,2025-01-13
EXP006984,311.28,PG&E #8576,UTILITY BILL ONLINE,utilities,CA,2025-09-17
EXP006800,164.95,DTE Energy #2447,SERVICE CHARGE,utilities,FL,2024-11-27
EXP002950,3.2,Uber,TOLL DEBIT,transport,IL,2025-07-27
EXP007251,327.99,Walgreens #1871,PHARMACY,healthcare,WA,2025-04-01
EXP001376,104.79,CREDIT AMZN.COM/BILL5183,CREDIT PURCHASE,shopping,MA,2025-02-01
EXP007924,446.52,CVS Pharmacy,PRESCRIPTION POS,healthcare,TX,2025-04-13
EXP001702,75.79,POS eBay,ORDER,shopping,IL,2025-02-26
EXP005440,35.52,CREDIT Safeway,INSTORE,groceries,WA,2025-04-30
EXP002000,24.48,DEBIT Best Buy TX,MKTPLACE AUTO-PAY,shopping,NJ,2025-03-04
EXP001214,126.92,WMART,ORDER ONLINE,shopping,WA,2025-04-18
EXP003150,13.11,Netflix,FEE,entertainment,MA,2025-08-25
EXP001303,298.11,AMZN.CM/BILL2247,WEB PURCHASE,shopping,FL,2025-07-16
EXP007630,113.36,CVS Pharmacy,HEALTHCARE SERVICE POS,healthcare,WA,2025-08-24
EXP001752,246.96,Best Buy #7824,WEB PURCHASE,shopping,FL,2025-10-03
EXP007291,120.16,POS Walgreens KISSVV,HEALTHCARE SERVICE,healthcare,FL,2025-03-14
EXP003377,7.19,Disney+,Disney+ PURCHASE,entertainment,WA,2025-08-27
EXP003235,7.73,YouTube Premium #5649,YouTube CHARGE,entertainment,WA,2025-07-13
EXP001940,437.71,CREDIT Walmart,CREDIT CHARGE,shopping,WA,2024-12-29
EXP005205,204.94,ACH Krogerf#6854,FRESH POS,groceries,FL,2025-05-04
EXP005829,90.83,Kroger OBD0V6,DELI,groceries,MA,2025-08-11
EXP000417,7.43,CREDIT McDonald's NJ,INSTORE,food,NJ,2025-08-25
EXP006977,126.43,AT&T CA,SERVICE CHARGE AUTO-PAY,utilities,MA,2025-08-17
EXP005472,56.81,Whole Foods,SUPERMARKET,groceries,NJ,2025-07-30
EXP007300,280.49,Health Clinic,PHARMACY,healthcare,NJ,2025-05-07
EXP005123,55.27,Kroger #5186,SUPERMARKET,groceries,CA,2025-05-02
EXP007404,463.62,DEBIT CVS Puaracy,PHARMACY,healthcare,NJ,2025-01-05
EXP001123,202.55,WMART,ONLINE ORDER,shopping,TX,2025-05-20
EXP001982,123.29,eBay,RETAIL,shopping,NY,2025-07-16
EXP003186,14.46,YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,IL,2025-07-12
EXP001433,394.67,Target,Target CHARGE,shopping,CA,2024-11-07
EXP000245,23.04,Dominos #3024,COFFEE,food,FL,2025-09-11
EXP004663,1228.19,Samsung #5093,SOFTWARE,technology,NY,2025-05-19
EXP005562,227.21,Kroger #4832,DELI DEBIT,groceries,NJ,2025-05-14
EXP004210,232.13,Samsung #664,ELECTRONICS,technology,CA,2025-02-12
EXP005109,162.91,CREDIT Kroger,DELI,groceries,NJ,2025-04-11
EXP005788,32.77,Safeway #4216,FRESH,groceries,NY,2025-03-27
EXP000443,31.54,McDonalds #6821,POS PURCHASE AUTO-PAY,food,CA,2025-06-18
EXP006875,317.73,DTE Energy,SERVICE CHARGE,utilities,CA,2025-06-18
EXP002541,14.6,ACH BP,GASOLINE POS,transport,NJ,2025-03-20
EXP007225,39.83,POS Walgreens,PHARMACY,healthcare,TX,2025-06-16
EXP006908,275.1,AT&T #8226,SERVICE CHARGE ONLINE,utilities,NY,2025-09-01
EXP000606,25.4,Starbucks #9904,COFFEE,food,CA,2025-08-01
EXP001161,473.54,ONLINE Best Buy,WEB PURCHASE ONLINE,shopping,NY,2025-09-16
EXP002406,71.49,Shell #9292,GASOLINE,transport,FL,2025-04-13
EXP006673,105.3,PG&E #3740,UTILITY BILL,utilities,FL,2025-10-22
EXP001820,192.65,ACH AMZN MKTP US*4248,MKTPLACE,shopping,WA,2025-06-22
EXP004963,370.12,Samsung Z8VLIC,APP PURCHASE,technology,WA,2024-11-03
EXP001644,155.22,ONLINE Best Buy WA,ORDER,shopping,TX,2025-06-25
EXP007914,386.29,ACH Walgrenes,CLINIC,healthcare,CA,2025-08-03
EXP006298,104.0,AT&T #3150,UTILITY BILL,utilities,MA,2025-03-08
EXP001132,117.19,eBay WA,WEB PURCHASE,shopping,MA,2025-09-18
EXP004886,966.32,Apple Store #6976,SOFTWARE,technology,CA,2025-07-01
EXP002597,96.44,Exxon #5010,GASOLINE AUTO-PAY,transport,FL,2025-02-24
EXP005138,248.06,Trader Joe's #4451,INSTORE,groceries,FL,2025-06-20
EXP002590,62.52,wREDIT Lyft,TOLL POS,transport,FL,2024-12-24
EXP007599,272.95,Health Clinic #3616,Health CHARGE,healthcare,NJ,2024-11-01
EXP000599,54.98,ACH Subway #2333,MOBILE ORDER AUTO-PAY,food,FL,2025-04-15
EXP001917,160.54,CREDIT Best Buy #31,ORDER ONLINE,shopping,NY,2025-08-21
EXP005646,181.67,Aldi MA,SUPERMARKET AUTO-PAY,groceries,FL,2025-04-10
EXP002336,35.61,Shell #9304,RIDE,transport,FL,2025-04-25
EXP000670,46.99,Dominos NJ,COFFEE AUTO-PAY,food,NJ,2025-02-24
EXP004135,240.33,Samsung,ELECTRONICS,technology,IL,2025-10-04
EXP002363,77.95,Shell #91w5,TRIP,transport,NJ,2025-05-12
EXP000884,10.87,KFC #3363,MEAL,food,CA,2025-06-03
EXP000264,44.25,KFC #261,POS PURCHASE,food,WA,2025-05-08
EXP000944,31.92,KFC #6198,MOBILE ORDER,food,WA,2025-04-26
EXP006871,361.1,AT&T,UTILITY BILL,utilities,MA,2025-09-14
EXP002044,31.15,BP #7589,TOLL,transport,MA,2025-10-22
EXP000385,19.81,Burer King #968,INSTORE,food,WA,2025-09-13
EXP004022,1378.42,AMZN MKTP US Dell,APP PURCHASE,technology,CA,2025-04-06
EXP007551,247.88,CVS Pharmacy,HEALTHCARE SERVICE POS,healthcare,NJ,2025-02-24
EXP000686,44.89,McDonalds #9441,APP PURCHASE,food,NJ,2025-07-17
EXP006596,301.03,AT&T,BILL PAYMENT,utilities,NJ,2025-02-01
EXP004063,462.01,ACH Microsoft Store #9029,ELECTRONICS ONLINE,technology,IL,2025-07-23
EXP004235,760.94,MirosoftlStor #6569,APP PURCHASE,technology,WA,2025-08-28
EXP000485,39.19,Subway #7928,MEAL,food,NY,2025-07-18
EXP008000,74.4,Health Clinic,PRESCRIPTION,healthcare,FL,2025-02-19
EXP003831,8.66,YouTube Premium AYFLPB,MONTHLY SUBSCRIPTION,entertainment,NY,2025-03-01
EXP000289,44.69,KFC,KFC CHARGE,food,NY,2024-12-19
EXP000908,48.19,Starbucks #8964,POS PURCHASE,food,IL,2024-12-29
EXP003035,5.8,YouTube Premium0AG3CI,STREAMING,entertainment,WA,2025-07-19
EXP000708,46.59,STARBUCKS #9829,INSTORE,food,NY,2025-01-28
EXP005900,215.53,Kroger,Kroger CHARGE,groceries,CA,2025-10-23
EXP001730,432.11,Target #5673,MKTPLACE,shopping,CA,2025-09-10
EXP000474,36.98,Starbucks #6259,APP PURCHASE,food,NY,2025-03-14
EXP001306,243.38,Best Buy #2781,RETAIL,shopping,MA,2025-10-20
EXP007298,298.87,Walgreens CA,HEALTHCARE SERVICE,healthcare,MA,2024-12-11
EXP006053,138.56,Verizon NJ,Verizon CHARGE,utilities,FL,2025-01-29
EXP005075,154.25,Krogr,SUPERMARKET,groceries,NJ,2024-11-26
EXP000291,14.12,KFC #8582,KFC PURCHASE,food,NJ,2025-07-26
EXP004233,45.19,Dell #5245,ELECTRONICS DEBIT,technology,MA,2025-09-28
EXP007334,74.08,Walgreens #7896,CLINIC DEBIT,healthcare,NY,2025-06-26
EXP003993,16.46,Netflix,STREAMING,entertainment,CA,2024-12-15
EXP000114,17.7,ACH Dominos #5814,COFFEE,food,NJ,2025-07-26
EXP007577,489.29,Rite Aid 3QY6X5,HEALTHCARE SERVICE,healthcare,CA,2025-01-14
EXP003909,11.19,Disney+,FEE DEBIT,entertainment,TX,2024-12-10
EXP003205,17.15,Spotify,FEE,entertainment,TX,2025-02-18
EXP007752,318.83,Health Clinic,CLINIC,healthcare,IL,2025-02-17
EXP006163,185.65,AT&T,UTILITY BILL,utilities,FL,2025-05-23
EXP004297,263.25,wREDIT Google Play #1178,SOFTWARE,technology,FL,2025-05-23
EXP004489,1220.46,Microsoft Store THESQZ,DEVICE,technology,FL,2025-08-01
EXP007268,150.51,Health Clinic FL,Health PURCHASE,healthcare,IL,2025-02-06
EXP001647,351.95,Walmart #388r,RETAIL,shopping,NJ,2025-07-13
EXP006374,129.97,AT&T #1896,BILL PAYMENT POS,utilities,MA,2025-03-16
EXP007019,225.22,Walgreens 6AXWUN,PRESCRIPTION,healthcare,IL,2025-10-12
EXP000589,14.56,Burger King #5m95,MOBILE ORDER,food,FL,2024-11-19
EXP002633,91.55,Exxon,GASOLINE,transport,IL,2025-08-31
EXP000832,37.75,AMZN MKTP US Subway #427,COFFEE,food,NY,2024-12-07
EXP000462,39.02,STBK,INSTORE,food,NJ,2025-06-15
EXP000931,8.43,McDonalds #5472,McDonalds PURCHASE,food,TX,2025-07-06
EXP004039,399.21,Apple Store #5196,Apple CHARGE,technology,FL,2025-02-03
EXP000974,31.47,ACH McDonalds #6410,ACH CHARGE,food,CA,2025-09-21
EXP007426,114.09,CVS Pharmacy #4681,CLINIC,healthcare,TX,2025-02-22
EXP005396,145.76,Aldi #5207,FRESH,groceries,WA,2025-10-10
EXP000346,3.18,Dominos,Dominos CHARGE,food,NJ,2025-04-20
EXP006901,334.69,Comcast,AUTOPAY,utilities,CA,2025-03-25
EXP002398,86.09,Shell IL,FUEL CHARGE,transport,NJ,2025-06-27
EXP007691,467.89,CVS Pharmacy #3715,PHARMACY,healthcare,IL,2025-02-17
EXP007440,211.69,CVS Pharmacy #5742,PHARMACY,healthcare,MA,2025-03-25
EXP000013,41.22,McDonalds #7072,MEAL,food,CA,2025-10-01
EXP001372,104.66,Best Buy FL,RETAIL,shopping,CA,2025-10-07
EXP001328,327.77,AMAZON.OCM33828,ONLINE ORDER,shopping,FL,2025-10-15
EXP003158,17.03,Netflix #9739,Netflix CHARGE,entertainment,FL,2025-10-03
EXP006836,219.78,AT&T,AUTOPAY POS,utilities,TX,2025-02-05
EXP007245,280.69,ONLINE CVS Pharmacy #4699,CLINIC,healthcare,FL,2025-06-01
EXP002025,58.17,Uber #7947,TOLL,transport,WA,2025-07-02
EXP004331,1810.28,Microsoft Store #5149,DEVICE,technology,TX,2025-06-17
EXP000927,42.17,Starbucks #9049,MOBILE ORDER ONLINE,food,IL,2024-11-29
EXP006770,92.96,ONLINE PG&E,SERVICE CHARGE POS,utilities,NJ,2025-04-02
EXP005977,232.2,AMZN MKTP US Safeway IL,GROCERY,groceries,MA,2025-01-21
EXP002553,17.9,Uber #498,TOLL,transport,NY,2025-06-24
EXP007235,220.95,Walgreens #848,HEALTHCARE SERVICE,healthcare,TX,2025-05-13
EXP005802,76.3,ACH Trader Joe's,DELI POS,groceries,FL,2025-07-09
EXP003995,19.95,YouTube Premium #6032,SUBSCRIPTION,entertainment,IL,2025-06-22
EXP004337,728.24,Dell,DEVICE,technology,IL,2025-06-27
EXP000428,7.69,Subway,MEAL,food,MA,2025-04-27
EXP000821,11.69,McDonald's #7981,MEAL,food,NY,2025-05-05
EXP002189,10.14,DEBIT BP,TOLL,transport,FL,2025-08-12
EXP005598,95.73,Whole Foods,SUPERMARKET,groceries,NY,2024-12-08
EXP005841,162.35,AMZN MKTP US Whole Foods J3AXVW,SUPERMARKET POS,groceries,FL,2025-10-06
EXP002182,33.42,Exxon #4120,RIDE,transport,MA,2025-09-03
EXP004093,346.93,Samsung,ELECTRONICS,technology,NJ,2025-06-29
EXP006999,365.32,ONLINE AT&T,AUTOPAY,utilities,NJ,2024-12-12
EXP003091,19.48,Sptoify 8140,SUBSCRIPTION,entertainment,WA,2025-07-17
EXP006710,21.73,Comcast #7299,BILL PAYMENT,utilities,WA,2025-01-17
EXP007434,493.92,Health Clinic #9527,CLINIC,healthcare,NY,2025-07-31
EXP005273,76.74,CREDIT8Kroger #782,FRESH,groceries,CA,2025-09-25
EXP007455,41.14,CVS Pharmacy #6019,CVS PURCHASE,healthcare,FL,2025-01-04
EXP000966,40.26,McDonalds,APP PURCHASE,food,NJ,2025-09-17
EXP003520,11.36,Netflix #9768,STREAMING,entertainment,FL,2024-12-04
EXP000158,44.53,ONLINE Burger King,ONLINE PURCHASE,food,NJ,2024-12-11
EXP006658,55.82,Comcast,SERVICE CHARGE DEBIT,utilities,WA,2024-12-26
EXP005019,103.68,Aldi,GROCERY,groceries,CA,2025-02-24
EXP003563,14.98,AC HDisney+# 5943,SUBSCRIPTION,entertainment,MA,2024-11-25
EXP003605,9.01,Spotify,Spotify CHARGE,entertainment,NY,2025-10-18
EXP003218,9.74,Spotify #4630,STREAMING,entertainment,MA,2025-07-02
EXP002756,99.41,Taxi 6o,TOLL,transport,TX,2024-11-28
EXP001955,482.01,ONLINE eBay MA,MKTPLACE,shopping,NJ,2025-02-18
EXP000408,50.17,Dominos,MOBILE ORDER POS,food,IL,2025-02-20
EXP005286,123.43,Whole Foods,INSTORE ONLINE,groceries,MA,2025-07-03
EXP000360,58.61,Dominos #3330,COFFEE,food,TX,2025-05-21
EXP002226,59.22,DEBIT Lyft #3135,DEBIT CHARGE,transport,MA,2025-05-01
EXP006938,333.44,AT&T #5296,AT&T CHARGE,utilities,CA,2025-08-16
EXP006703,334.19,PG&E #9634,AUTOPAY,utilities,NJ,2025-01-25
EXP006510,220.29,Verizon,BILL PAYMENT DEBIT,utilities,TX,2025-08-06
EXP007722,316.41,Health Clinic #5609,HEALTHCARE SERVICE,healthcare,TX,2025-07-31
EXP004419,1504.03,Apple Store,ELECTRONICS,technology,WA,2025-07-03
EXP002012,81.25,Taxi Co #6739,FUEL CHARGE DEBIT,transport,MA,2025-07-07
EXP006523,320.88,Verizon #7207,UTILITY BILL,utilities,WA,2025-08-12
EXP007176,354.55,Helth Clinic #7727,CLINIC,healthcare,MA,2025-09-17
EXP005530,174.61,Kroger #3099,Kroger CHARGE,groceries,IL,2025-08-24
EXP000170,32.62,KFC #1944,POS PURCHASE,food,IL,2024-11-02
EXP001032,411.17,Best Buy #4313,RETAIL,shopping,IL,2025-01-12
EXP005072,73.53,Kroger CA,DELI,groceries,MA,2025-04-17
EXP002749,68.11,Lyft MA,Lyft PURCHASE,transport,IL,2024-11-16
EXP001196,154.99,AMZN MKTP US*7790 #3353,ONLINE ORDER ONLINE,shopping,IL,2025-08-26
EXP004129,1505.06,CREDIT Dell,SOFTWARE AUTO-PAY,technology,TX,2025-03-20
EXP000313,15.51,McDonalds,MEAL,food,MA,2025-10-25
EXP004655,1020.3,Dell,DEVICE,technology,NJ,2024-11-15
EXP002163,63.54,Exxon,FUEL CHARGE,transport,NJ,2025-06-24
EXP000244,45.53,POS Subway #9785,APP PURCHASE,food,WA,2025-07-16
EXP005794,197.44,ACH Kroger,INSTORE ONLINE,groceries,WA,2025-03-28
EXP006707,344.21,Verizon #4096,SERVICE CHARGE,utilities,IL,2025-03-26
EXP006906,82.1,AT&T,SERVICE CHARGE DEBIT,utilities,TX,2024-12-21
EXP006749,250.47,Verizon #1042,BILL PAYMENT DEBIT,utilities,TX,2024-11-16
EXP002177,50.54,AMZN MKTP US Taxi Co #7406,TOLL,transport,WA,2025-10-10
EXP003196,14.57,Spotify,SUBSCRIPTION,entertainment,NY,2025-09-09
EXP006196,327.15,DTE Energy #1561,AUTOPAY,utilities,WA,2025-04-21
EXP006008,137.21,PG&E #361,AUTOPAY,utilities,TX,2025-03-30
EXP001428,393.71,Best Bu9 CA,Best CHARGE,shopping,NY,2025-09-04
EXP003651,11.68,Disney+ #9633,STREAMING,entertainment,TX,2025-01-09
EXP005738,58.79,Aldi #2969,INSTORE,groceries,NY,2025-08-03
EXP007490,193.74,Rite Aid,PHARMACY,healthcare,WA,2025-08-08
EXP000897,42.46,AMZN MKTP US Starbucks,MEAL,food,NJ,2025-05-02
EXP007987,414.59,Health Clinic #7326,PHARMACY,healthcare,CA,2024-12-31
EXP002526,12.76,Shell,Shell PURCHASE,transport,WA,2025-09-09
EXP002758,19.59,Shell #730,RIDE POS,transport,TX,2024-11-09
EXP003225,17.33,Disney+,FEE,entertainment,FL,2025-06-19
EXP006294,87.34,AT&T,UTILITY BILL,utilities,IL,2025-05-15
EXP001562,72.18,Target,WEB PURCHASE,shopping,IL,2025-08-02
EXP006927,150.06,AT&T #2302,AUTOPAY DEBIT,utilities,IL,2024-12-22
EXP006255,50.69,DTE Energy #5648,SERVICE CHARGE,utilities,NJ,2025-05-06
EXP001169,105.17,Target,ONLINE ORDER,shopping,IL,2025-06-04
EXP007223,395.49,Rite Aid #8564,Rite CHARGE,healthcare,NY,2025-06-20
EXP003015,17.98,Disney+,STREAMING ONLINE,entertainment,IL,2025-09-30
EXP001646,165.68,eBay #7146,ONLINE ORDER,shopping,NJ,2024-11-20
EXP002969,23.66,Lyft #9527,RIDE,transport,TX,2025-03-02
EXP002436,40.87,Taxi Co,FUEL CHARGE,transport,MA,2025-07-17
EXP006911,303.23,DBIT PG&E #7498,SERVICE CHARGE,utilities,NY,2025-01-05
EXP000455,6.38,McDonalds #5009,McDonalds CHARGE,food,NY,2025-04-02
EXP000391,31.01,McDonalds #3738,INSTORE POS,food,WA,2024-11-06
EXP000193,3.98,ONLINE KFC,MEAL AUTO-PAY,food,TX,2024-12-10
EXP004937,1053.31,Samsung,DEVICE,technology,MA,2025-05-28
EXP007333,100.57,Health Clinic,CLINIC,healthcare,MA,2025-09-11
EXP005960,32.56,Kroger #5024,SUPERMARKET AUTO-PAY,groceries,TX,2025-10-16
EXP007274,393.19,Walgreens #6633,PRESCRIPTION,healthcare,FL,2025-10-13
EXP001164,94.04,AMAZON.COM*9873 #7696,MKTPLACE,shopping,WA,2024-12-30
EXP001991,416.11,Target #6829,ONLINE ORDER,shopping,WA,2024-11-03
EXP005945,209.17,Whole Foods #5960,GROCERY,groceries,IL,2025-04-13
EXP002167,6.98,Shell #4041,TRIP,transport,CA,2024-11-02
EXP005133,241.52,Aldi F93T3M,FRESH,groceries,FL,2025-07-09
EXP002309,78.92,DEBIT Taxi Co #3782,GASOLINE,transport,NY,2025-07-13
EXP000451,19.7,KFC,APP PURCHASE,food,TX,2024-11-01
EXP003170,16.82,Spotify,FEE,entertainment,IL,2025-03-23
EXP003405,15.29,ACH Disney+,MONTHLY SUBSCRIPTION,entertainment,CA,2025-05-10
EXP002140,57.05,BP,TRIP,transport,WA,2025-04-14
EXP004940,1645.17,Dell HY7R56,ELECTRONICS,technology,NJ,2024-11-06
EXP001632,258.05,eBay,WEB PURCHASE,shopping,NY,2024-11-15
EXP002690,39.71,Lyft FL,TRIP,transport,MA,2025-08-08
EXP001971,497.54,Target,Target PURCHASE,shopping,MA,2025-06-07
EXP003357,14.37,Dinsey+ NY,FEE,entertainment,CA,2025-04-15
EXP000026,20.28,Dominos #5153,POS PURCHASE,food,MA,2025-05-18
EXP005450,162.44,Aldi #4462,DELI,groceries,NJ,2025-09-28
EXP000187,36.36,McDonalds #9217,APP PURCHASE,food,TX,2025-04-22
EXP005734,229.64,Aldi TX,DELI,groceries,CA,2025-07-02
EXP006349,201.9,AT&T #542,SERVICE CHARGE,utilities,TX,2025-05-07
EXP005816,58.99,Whole Foods #3624,Whole CHARGE,groceries,NY,2025-04-03
EXP004943,259.28,CREDIT Microsoft Store #9066,CREDIT CHARGE,technology,MA,2025-05-07
EXP005191,144.62,Aldi #7864,INSTORE,groceries,TX,2025-05-01
EXP005116,22.34,ONLINE Kroger #6833,DELI,groceries,NJ,2025-04-16
EXP005807,138.67,Safeway,FRESH,groceries,IL,2025-07-21
EXP004558,1541.52,Apple Store 2H02IO,APP PURCHASE,technology,MA,2025-10-16
EXP005637,88.21,Aldi #4280,DELI,groceries,WA,2025-03-23
EXP006694,42.9,DTE Energy TX,SERVICE CHARGE,utilities,FL,2025-02-25
EXP004816,146.56,AMZN MKTP US Microsoft Store,ELECTRONICS AUTO-PAY,technology,NJ,2025-02-13
EXP003865,19.09,YouTube Premium #667,SUBSCRIPTION ONLINE,entertainment,IL,2025-03-06
EXP003658,8.72,Disney+,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,WA,2024-11-20
EXP005227,54.28,Trader Joe's #3448,INSTORE,groceries,TX,2025-06-17
